Date,ASML,SHELL,JPM_EUR,STOXX50,SP500_EUR,LOAN
2018-11-16,0.018985708371283862,0.0120793968043152,0.015608508142342908,0.008040740161842632,0.01254824712045843,5.327036173326683e-05
2018-11-19,0.019814567657154863,0.01171455684595968,0.015140013273510656,0.007830338113057812,0.012168784335553882,5.290791710769971e-05
2018-11-20,0.020207350614515084,0.011480127992722512,0.014678891176403995,0.007752793019044797,0.013216321674615197,5.256494051122308e-05
2018-11-21,0.02011544646449908,0.011696513277151606,0.015491470415268766,0.008262422980441822,0.013869630277559587,5.22404893978342e-05
2018-11-22,0.020710669032534466,0.012227125689015917,0.015019673862470145,0.00854513776506559,0.013683001027399557,5.193365718305832e-05
2018-11-23,0.02053827307872451,0.01190040453719005,0.014566144441131783,0.008550670994761209,0.013270585639296856,5.164357272049147e-05
2018-11-26,0.020140335121244832,0.014152221760294804,0.014353966276524792,0.008331203931583776,0.013009005423605524,5.13693997139367e-05
2018-11-27,0.019867104786234702,0.015223646971989519,0.015785840074874758,0.00853974494183678,0.013661132287808133,5.111033606997414e-05
2018-11-28,0.01952698215540241,0.014828214058187445,0.01534569939814625,0.008293819267469206,0.013274515479106616,5.086561319622785e-05
2018-11-29,0.019049352885102608,0.01437678314319009,0.015280111715980293,0.0080424573932766,0.014371000301998496,5.063449525088884e-05
2018-11-30,0.01860627063247613,0.013972469575080805,0.015207371415177988,0.0078106467240583385,0.014080923083851275,5.041627834923219e-05
2018-12-03,0.018369398550380805,0.01355999013997009,0.014877615517683178,0.00757312011689268,0.013731562629353029,5.0210289732939547e-05
2018-12-04,0.01957173399695605,0.013674187890759443,0.014823041104817278,0.00802202219224944,0.013840339480458406,5.001588690801655e-05
2018-12-05,0.019027029040802404,0.01325769388172772,0.018216484989286023,0.008021076299866516,0.015721238962586977,4.983245675699205e-05
2018-12-06,0.01944277364651018,0.013226378492827005,0.017663431189783873,0.008333095873269285,0.015244500936432022,4.965941463091309e-05
2018-12-07,0.02108605580075741,0.016973037201786043,0.017782832178286002,0.011449081233026702,0.014788751671662565,4.9364296558167235e-05
2018-12-10,0.0207265450139458,0.017665121498901364,0.01794246501579221,0.011146374886318875,0.015642222378270836,4.921792242705326e-05
2018-12-11,0.020158085860295084,0.018171564778272135,0.018136322211252987,0.01130729535092943,0.015166273274482433,4.894690404550771e-05
2018-12-12,0.019950285242934365,0.0178508450306067,0.017642993803794558,0.011395975603491804,0.014729977559006393,5.795818476095166e-05
2018-12-13,0.020210908429667343,0.017494829372715882,0.017261342062765077,0.011827641273889949,0.01442829158356083,5.7353136355139675e-05
