Date,alpha,beta,innovation,innovation_std,z_score,state_var_alpha,state_var_beta
2023-05-30,-0.8227251074980008,0.9046464505150887,-0.0003238079372249736,0.02146595946800644,-0.01508471762967723,0.0009245738986060569,6.044223753741882e-05
2023-05-31,-0.8229132915817368,0.9045312093301766,-0.016049383834209063,0.021461624372487678,-0.7478177586028049,0.0009245547998571688,6.046271581991405e-05
2023-06-01,-0.8228990484827863,0.9045404405310266,0.0012652737035496742,0.02146146837429679,0.05895559807384952,0.0009245406601076189,6.0482424987568217e-05
2023-06-02,-0.8229611558362476,0.9046841804309176,0.012526656690377003,0.021467610272922353,0.5835142585095834,0.0009245735574384889,6.0465970236869706e-05
2023-06-05,-0.8229453140200184,0.9046480401776412,-0.0031461568935919892,0.02146738875351659,-0.146555173976463,0.0009246060991155707,6.0449385636803723e-05
2023-06-06,-0.8230899211460585,0.9049084179282172,0.02191076999775543,0.021467927306424783,1.0206281065241969,0.000924630250743611,6.042852797778355e-05
2023-06-07,-0.8234695087137495,0.9052533626438316,0.024284088306829155,0.021472698782873466,1.1309285596740193,0.0009245618210376413,6.037972288193961e-05
2023-06-08,-0.8237199973791597,0.9055890049535925,0.026662546144638366,0.021468982508683856,1.2419100967572076,0.0009245653657519464,6.035090691940007e-05
2023-06-09,-0.823903311961682,0.9058517969857469,0.021213693322431837,0.021468424607673297,0.9881346074573906,0.0009245751757495571,6.032440490063505e-05
2023-06-12,-0.8238691343193066,0.9060907904790064,0.024399722168636284,0.021463575405021335,1.1367967222706077,0.0009246184979631009,6.0324432612353256e-05
2023-06-13,-0.8240001358569986,0.9063521236049135,0.02241603933723013,0.021466733326857126,1.0442221923531012,0.0009246469854420253,6.0306025740187964e-05
2023-06-14,-0.8240073335351783,0.9063947737315353,0.004019889537314025,0.02146471203620012,0.1872789875091035,0.0009246897344625307,6.0298388263685726e-05
2023-06-15,-0.8240293258101781,0.9064185216496746,0.0017825274072964525,0.021469950544760377,0.08302429032522707,0.0009246637940469455,6.0260797902597545e-05
